-17	1.5	-17.16665365	387.144737	1.734299963	0.130725413
-16	0.2	-56.75503244	392.4524653	1.915035873	1.039802648
-16	0.3	-49.94111313	392.1244018	1.881028399	0.690530732
-16	0.4	-44.79934464	391.7939517	1.85661061	0.515880766
-16	0.5	-40.61952682	391.4610616	1.837443516	0.411079334
-16	0.6	-37.07145809	391.125676	1.8215943	0.341201955
-16	0.7	-33.97303338	390.7877371	1.808031839	0.291280989
-16	0.8	-31.21250854	390.4471851	1.796140553	0.253832608
-16	0.9	-28.71607922	390.1039577	1.785523292	0.224699125
-16	1	-26.43228579	389.7579902	1.775908809	0.201385921
-16	1.1	-24.32376034	389.4092152	1.767103553	0.182305506
-16	1.2	-22.36241544	389.0575625	1.758964543	0.166399548
-16	1.3	-20.5266023	388.7029588	1.751383124	0.15293535
-16	1.4	-18.79925198	388.345328	1.744274766	0.141389553
-16	1.5	-17.16665365	387.9845903	1.73757239	0.131378354
-15	0.2	-56.75503244	393.2322287	1.918062319	1.043972537
-15	0.3	-49.94111313	392.9083522	1.884071098	0.69334329
-15	0.4	-44.79934464	392.5821607	1.859669839	0.51801508
-15	0.5	-40.61952682	392.2536033	1.840519563	0.412807048
-15	0.6	-37.07145809	391.922627	1.824687465	0.342658904
-15	0.7	-33.97303338	391.5891771	1.81114243	0.292544801
-15	0.8	-31.21250854	391.2531965	1.79926889	0.254951809
-15	0.9	-28.71607922	390.9146262	1.788669709	0.225706074
-15	1	-26.43228579	390.5734046	1.77907365	0.202303276
-15	1.1	-24.32376034	390.2294678	1.770287178	0.183149754
-15	1.2	-22.36241544	389.8827491	1.762167324	0.167183061
-15	1.3	-20.5266023	389.5331794	1.754605448	0.153667651
-15	1.4	-18.79925198	389.1806864	1.747517037	0.142078132
-15	1.5	-17.16665365	388.8251948	1.740835029	0.132029209
-15	1.6	-15.61761726	388.4666259	1.734505296	0.123231908
-14	0.2	-56.75503244	394.0138814	1.92108437	1.048140831
-14	0.3	-49.94111313	393.6941244	1.887109077	0.696154225
-14	0.4	-44.79934464	393.3721215	1.862724014	0.520147742
-14	0.5	-40.61952682	393.0478243	1.843590211	0.414533083
-14	0.6	-37.07145809	392.7211823	1.827774872	0.344114144
-14	0.7	-33.97303338	392.3921433	1.814246895	0.293806873
-14	0.8	-31.21250854	392.0606531	1.802390719	0.256069238
-14	0.9	-28.71607922	391.7266556	1.791809222	0.226711217
-14	1	-26.43228579	391.3900923	1.782231178	0.203218791
-14	1.1	-24.32376034	391.0509025	1.773463064	0.183992126
-14	1.2	-22.36241544	390.7090232	1.765361925	0.16796466
-14	1.3	-20.5266023	390.3643886	1.757819135	0.154398
-14	1.4	-18.79925198	390.0169303	1.750750196	0.142764718
-14	1.5	-17.16665365	389.6665771	1.74408806	0.13267803
-14	1.6	-15.61761726	389.3132548	1.737778618	0.123847841
-14	1.7	-14.14288369	388.9568858	1.73177755	0.116052312
-13	0.2	-56.75503244	394.7974235	1.924102058	1.05230756
-13	0.3	-49.94111313	394.4817197	1.890142376	0.69896357
-13	0.4	-44.79934464	394.1638369	1.865773183	0.522278787
-13	0.5	-40.61952682	393.8437287	1.846655516	0.416257473
-13	0.6	-37.07145809	393.5213473	1.830856589	0.34556771
-13	0.7	-33.97303338	393.1966428	1.817345308	0.295067241
-13	0.8	-31.21250854	392.8695638	1.805506125	0.257184932
-13	0.9	-28.71607922	392.5400569	1.794941927	0.227714594
-13	1	-26.43228579	392.2080664	1.785381498	0.204132507
-13	1.1	-24.32376034	391.8735348	1.776631329	0.184832665
-13	1.2	-22.36241544	391.5364022	1.768548477	0.16874439
-13	1.3	-20.5266023	391.1966064	1.761024328	0.155126443
-13	1.4	-18.79925198	390.8540826	1.753974399	0.14344936
-13	1.5	-17.16665365	390.5087633	1.747331657	0.133324865
-13	1.6	-15.61761726	390.1605784	1.741042007	0.124461748
-13	1.7	-14.14288369	389.8094546	1.735061147	0.116637312
-12	0.2	-56.75503244	395.582855	1.927115417	1.056472755
-12	0.3	-49.94111313	395.2711394	1.893171038	0.701771357
-12	0.4	-44.79934464	394.9573092	1.868817395	0.524408248
-12	0.5	-40.61952682	394.6413205	1.849715535	0.417980252
-12	0.6	-37.07145809	394.3231275	1.833932679	0.347019637
-12	0.7	-33.97303338	394.0026828	1.820437744	0.296325942
-12	0.8	-31.21250854	393.6799374	1.808615191	0.25829893
-12	0.9	-28.71607922	393.3548405	1.798067915	0.228716244
-12	1	-26.43228579	393.0273394	1.788524715	0.205044464
-12	1.1	-24.32376034	392.6973792	1.779792089	0.185671411
-12	1.2	-22.36241544	392.3649033	1.771727107	0.169522295
-12	1.3	-20.5266023	392.0298525	1.764221169	0.155853024
-12	1.4	-18.79925198	391.6921655	1.757189802	0.144132103
-12	1.5	-17.16665365	391.3517785	1.750565989	0.133969764
-12	1.6	-15.61761726	391.008625	1.744295649	0.125073678
-12	1.7	-14.14288369	390.6626357	1.738334494	0.117220293
-12	1.8	-12.73469488	390.3137387	1.732645787	0.110235735
-11	0.2	-56.75503244	396.3701758	1.930124481	1.060636447
-11	0.3	-49.94111313	396.0623844	1.8961951	0.704577615
-11	0.4	-44.79934464	395.752541	1.871856696	0.526536156
-11	0.5	-40.61952682	395.4406034	1.852770321	0.419701453
-11	0.6	-37.07145809	395.1265281	1.837003205	0.34846996
-11	0.7	-33.97303338	394.81027	1.823524274	0.297583011
-11	0.8	-31.21250854	394.4917824	1.811717996	0.259411267
-11	0.9	-28.71607922	394.1710169	1.801187279	0.229716204
-11	1	-26.43228579	393.8479235	1.791660928	0.205954701
-11	1.1	-24.32376034	393.5224501	1.782945455	0.186508406
-11	1.2	-22.36241544	393.1945429	1.774897939	0.170298414
-11	1.3	-20.5266023	392.8641457	1.767409792	0.156577787
-11	1.4	-18.79925198	392.5312005	1.760396553	0.144812993
-11	1.5	-17.16665365	392.1956468	1.753791218	0.134612773
-11	1.6	-15.61761726	391.8574216	1.74753972	0.12568368
-11	1.7	-14.14288369	391.5164597	1.741597786	0.117801307
-11	1.8	-12.73469488	391.1726927	1.735928691	0.110791115
-11	1.9	-11.38650028	390.8260498	1.730501625	0.104515305
-10	0.2	-56.75503244	397.1593857	1.93312928	1.064798665
-10	0.3	-49.94111313	396.8554559	1.899214603	0.707382377
-10	0.4	-44.79934464	396.5495344	1.874891132	0.528662544
-10	0.5	-40.61952682	396.2415809	1.855819928	0.421421108
-10	0.6	-37.07145809	395.9315541	1.840068229	0.349918712
-10	0.7	-33.97303338	395.6194108	1.826604967	0.298838483
-10	0.8	-31.21250854	395.3051068	1.814814621	0.26052198
-10	0.9	-28.71607922	394.9885959	1.804300106	0.230714511
-10	1	-26.43228579	394.6698305	1.794790238	0.206863256
-10	1.1	-24.32376034	394.3487613	1.786091537	0.187343689
-10	1.2	-22.36241544	394.0253369	1.778061093	0.17107279
-10	1.3	-20.5266023	393.6995043	1.770590329	0.157300773
-10	1.4	-18.79925198	393.3712083	1.763594797	0.145492073
-10	1.5	-17.16665365	393.0403916	1.757007504	0.135253937
-10	1.6	-15.61761726	392.7069947	1.750774394	0.1262918
-10	1.7	-14.14288369	392.3709557	1.74485121	0.118380402
-10	1.8	-12.73469488	392.0322102	1.73920124	0.111344537
-10	1.9	-11.38650028	391.6906911	1.733793689	0.105045882
-10	2	-10.09268021	391.3463286	1.728602454	0.099373775
-9	0.2	-56.75503244	397.9504846	1.936129846	1.068959439
-9	0.3	-49.94111313	397.6503548	1.902229584	0.710185672
-9	0.4	-44.79934464	397.3482916	1.877920749	0.530787441
-9	0.5	-40.61952682	397.0442566	1.858864409	0.423139249
-9	0.6	-37.07145809	396.7382103	1.84312781	0.351365925
-9	0.7	-33.97303338	396.4301118	1.829679892	0.30009239
-9	0.8	-31.21250854	396.1199186	1.817905142	0.261631102
-9	0.9	-28.71607922	395.8075871	1.807406482	0.231711201
-9	1	-26.43228579	395.4930719	1.797912738	0.207770165
-9	1.1	-24.32376034	395.176326	1.789230439	0.188177297
-9	1.2	-22.36241544	394.8573009	1.781216686	0.171845462
-9	1.3	-20.5266023	394.5359459	1.773762911	0.158022025
-9	1.4	-18.79925198	394.212209	1.766784676	0.146169385
-9	1.5	-17.16665365	393.8860356	1.760214999	0.1358933
-9	1.6	-15.61761726	393.5573696	1.753999839	0.126898086
-9	1.7	-14.14288369	393.2261522	1.748094949	0.118957626
-9	1.8	-12.73469488	392.8923227	1.742463632	0.11189605
-9	1.9	-11.38650028	392.5558175	1.737075104	0.105574511
-9	2	-10.09268021	392.2165709	1.73190328	0.099881927
-8	0.2	-56.75503244	398.743472	1.939126212	1.073118795
-8	0.3	-49.94111313	398.4470818	1.905240081	0.712987528
-8	0.4	-44.79934464	398.1488146	1.88094559	0.532910878
-8	0.5	-40.61952682	397.8486337	1.861903815	0.424855907
-8	0.6	-37.07145809	397.5465014	1.846182008	0.352811631
-8	0.7	-33.97303338	397.2423788	1.832749116	0.301344766
-8	0.8	-31.21250854	396.9362255	1.820989634	0.262738668
-8	0.9	-28.71607922	396.6279999	1.810506492	0.232706308
-8	1	-26.43228579	396.3176587	1.801028523	0.208675465
-8	1.1	-24.32376034	396.0051574	1.792362267	0.189009268
-8	1.2	-22.36241544	395.6904497	1.784364832	0.172616468
-8	1.3	-20.5266023	395.3734878	1.77692766	0.15874158
-8	1.4	-18.79925198	395.0542219	1.769966325	0.146844971
-8	1.5	-17.16665365	394.7326008	1.763413854	0.136530905
-8	1.6	-15.61761726	394.4085708	1.757216218	0.127502579
-8	1.7	-14.14288369	394.0820766	1.75132918	0.119533023
-8	1.8	-12.73469488	393.7530605	1.745716057	0.112445701
-8	1.9	-11.38650028	393.4214628	1.740346079	0.106101241
-8	2	-10.09268021	393.087221	1.735193173	0.100388142
-8	2.1	-8.848405178	392.7502704	1.730235043	0.095216139
-7	0.2	-56.75503244	399.5383478	1.942118405	1.077276762
-7	0.3	-49.94111313	399.2456378	1.908246129	0.715787974
-7	0.4	-44.79934464	398.9511053	1.883965699	0.535032883
-7	0.5	-40.61952682	398.6547154	1.864938197	0.426571111
-7	0.6	-37.07145809	398.356432	1.84923088	0.354255861
-7	0.7	-33.97303338	398.056218	1.835812704	0.302595643
-7	0.8	-31.21250854	397.7540349	1.82406817	0.26384471
-7	0.9	-28.71607922	397.4498431	1.813600216	0.233699866
-7	1	-26.43228579	397.1436016	1.804137683	0.20957919
-7	1.1	-24.32376034	396.8352678	1.795487119	0.189839638
-7	1.2	-22.36241544	396.5247979	1.787505641	0.173385845
-7	1.3	-20.5266023	396.2121463	1.7800847	0.159459479
-7	1.4	-18.79925198	395.897266	1.773139878	0.14751887
-7	1.5	-17.16665365	395.5801081	1.766604214	0.137166793
-7	1.6	-15.61761726	395.2606221	1.760423687	0.128105324
-7	1.7	-14.14288369	394.9387553	1.754554075	0.120106639
-7	1.8	-12.73469488	394.6144532	1.748958703	0.112993537
-7	1.9	-11.38650028	394.2876594	1.743606814	0.106626121
-7	2	-10.09268021	393.9583148	1.738472349	0.10089247
